flyid,name,IR94eGRN_150Hz
720575940604470240,,0.03333333333333333
720575940604516524,,0.16666666666666666
720575940604690278,,0.03333333333333333
720575940604735660,,0.03333333333333333
720575940604737708,,0.06666666666666667
720575940605007206,,0.3333333333333333
720575940605028017,,0.23333333333333334
720575940605032550,,0.16666666666666666
720575940605420902,,0.16666666666666666
720575940605495072,,0.13333333333333333
720575940605513649,,0.1
720575940605583136,,0.13333333333333333
720575940605777353,,0.2
720575940606112457,,0.1
720575940606222014,,0.03333333333333333
720575940606391218,,0.13333333333333333
720575940606453769,,0.2
720575940606607234,,0.13333333333333333
720575940606726834,,0.23333333333333334
720575940607447491,,0.1
720575940607667723,,0.3333333333333333
720575940607982428,,0.06666666666666667
720575940608349379,,0.13333333333333333
720575940608744405,,0.1
720575940609016843,,0.13333333333333333
720575940609027523,,0.13333333333333333
720575940609077828,,0.03333333333333333
720575940609488942,,0.03333333333333333
720575940609674052,,0.2
720575940609935172,,0.13333333333333333
720575940610167665,,0.1
720575940610205282,,0.36666666666666664
720575940610209378,,0.36666666666666664
720575940610506542,,0.26666666666666666
720575940610536494,,0.03333333333333333
720575940610550830,,1.8333333333333333
720575940610562969,,0.1
720575940610647416,,0.16666666666666666
720575940610668152,,0.1
720575940610683315,IR94e_L_1,151.3
720575940610711250,,0.03333333333333333
720575940610941906,,0.1
720575940610951634,,0.16666666666666666
720575940611207922,,0.4666666666666667
720575940611439473,,0.5
720575940611502309,,0.03333333333333333
720575940611523733,,0.36666666666666664
720575940611561139,,0.3
720575940611578225,,0.03333333333333333
720575940611606490,,0.06666666666666667
720575940611738035,,0.03333333333333333
720575940611745429,,0.06666666666666667
720575940611749730,,0.16666666666666666
720575940611755157,,2.7
720575940611981029,,0.1
720575940611985265,,0.23333333333333334
720575940612036837,,0.13333333333333333
720575940612154339,,0.6333333333333333
720575940612185586,,0.16666666666666666
720575940612326373,,0.9
720575940612364530,,0.3
720575940612395178,,0.03333333333333333
720575940612435685,,0.16666666666666666
720575940612549799,,0.1
720575940612551594,,0.2
720575940612603289,,0.03333333333333333
720575940612734066,,0.4
720575940612766515,,0.13333333333333333
720575940612920386,IR94e_L_2,148.5
720575940612922226,,0.2
720575940613157329,,0.16666666666666666
720575940613163473,,0.16666666666666666
720575940613303471,,0.3333333333333333
720575940613441320,,0.43333333333333335
720575940613463471,,0.3
720575940613594783,,0.06666666666666667
720575940613792296,,0.6666666666666666
720575940613798142,,0.03333333333333333
720575940613973555,,0.03333333333333333
720575940613981905,,0.26666666666666666
720575940614067921,,0.06666666666666667
720575940614087219,,0.16666666666666666
720575940614128691,,17.333333333333332
720575940614159010,,0.13333333333333333
720575940614187006,,0.1
720575940614206866,,0.16666666666666666
720575940614211295,IR94e_L_3,143.6
720575940614352278,,0.1
720575940614376615,,0.4
720575940614383978,,0.2
720575940614441834,,0.16666666666666666
720575940614461014,,0.03333333333333333
720575940614570415,,0.03333333333333333
720575940614635175,,112.9
720575940614684822,,0.3
720575940614702754,,0.36666666666666664
720575940614730914,,0.06666666666666667
720575940614789791,,0.2
720575940614908383,,0.1
720575940615036319,,0.03333333333333333
720575940615042246,,0.2
720575940615043222,,0.03333333333333333
720575940615166111,,0.6333333333333333
720575940615413435,,0.16666666666666666
720575940615438402,,0.03333333333333333
720575940615715003,,0.13333333333333333
720575940615763573,,0.16666666666666666
720575940615770369,,0.13333333333333333
720575940615953202,,0.7
720575940616055858,,0.3333333333333333
720575940616143989,,0.2
720575940616235348,,0.03333333333333333
720575940616370065,,0.3
720575940616471052,,0.3
720575940616486230,,0.13333333333333333
720575940616651193,,0.9333333333333333
720575940616702465,,0.3
720575940616762585,,0.23333333333333334
720575940617078489,,0.03333333333333333
720575940617100985,,0.1
720575940617190361,,0.1
720575940617226141,,0.03333333333333333
720575940617244372,,0.13333333333333333
720575940617306717,,0.36666666666666664
720575940617471133,,0.1
720575940617493460,,0.16666666666666666
720575940617515147,,0.13333333333333333
720575940617573922,,0.06666666666666667
720575940617577702,,0.06666666666666667
720575940617649954,,0.5
720575940617691170,,0.16666666666666666
720575940617728852,,0.13333333333333333
720575940617749538,,0.16666666666666666
720575940617786525,,0.03333333333333333
720575940617818708,,0.1
720575940617825949,,0.3333333333333333
720575940617841437,,0.26666666666666666
720575940617853986,,0.03333333333333333
720575940617868249,,0.13333333333333333
720575940618130625,,0.2
720575940618153105,,0.13333333333333333
720575940618165393,,0.03333333333333333
720575940618263365,,0.4666666666666667
720575940618405848,,0.26666666666666666
720575940618510656,,0.03333333333333333
720575940618588736,,0.8333333333333334
720575940618807454,,0.1
720575940618930737,,0.03333333333333333
720575940618954038,,0.06666666666666667
720575940618995393,,0.13333333333333333
720575940619077255,,0.4666666666666667
720575940619245016,,0.8
720575940619252952,,0.6
720575940619401296,,0.16666666666666666
720575940619403942,,0.13333333333333333
720575940619453861,,0.03333333333333333
720575940619486117,,0.06666666666666667
720575940619549598,,0.03333333333333333
720575940619571009,,0.03333333333333333
720575940619681006,,0.03333333333333333
720575940619709899,,0.4
720575940619736523,,0.16666666666666666
720575940619754699,,0.4
720575940619759750,,0.16666666666666666
720575940619766219,,0.3333333333333333
720575940619773505,,0.26666666666666666
720575940619773867,,0.03333333333333333
720575940619863125,,0.2
720575940619866027,,0.03333333333333333
720575940619876011,,0.03333333333333333
720575940619876884,,0.3333333333333333
720575940619917990,,0.2
720575940619938763,,0.06666666666666667
720575940619954598,,0.2
720575940619998630,,0.16666666666666666
720575940620001360,,0.36666666666666664
720575940620001958,,0.36666666666666664
720575940620011435,,0.7
720575940620018964,,0.06666666666666667
720575940620124143,,0.16666666666666666
720575940620232875,,0.16666666666666666
720575940620252075,,0.16666666666666666
720575940620266689,,0.06666666666666667
720575940620282900,,0.13333333333333333
720575940620300308,,0.3
720575940620301677,,0.06666666666666667
720575940620321670,,0.7666666666666667
720575940620346795,,0.03333333333333333
720575940620380449,,0.03333333333333333
720575940620402345,,0.2
720575940620464321,,0.03333333333333333
720575940620474278,,0.1
720575940620553094,,120.93333333333334
720575940620686964,,0.03333333333333333
720575940620689517,,0.2
720575940620714150,,0.13333333333333333
720575940620718318,,0.36666666666666664
720575940620746478,,0.06666666666666667
720575940620759841,,0.16666666666666666
720575940620769133,,0.13333333333333333
720575940620777382,,0.23333333333333334
720575940620842111,,0.1
720575940620873793,,0.13333333333333333
720575940620904614,,0.23333333333333334
720575940620904869,,0.13333333333333333
720575940621012289,,0.13333333333333333
720575940621018977,,0.36666666666666664
720575940621030320,,0.06666666666666667
720575940621038294,,0.3
720575940621040737,,0.16666666666666666
720575940621057702,,0.06666666666666667
720575940621068464,,0.1
720575940621201833,,0.2
720575940621213556,,0.13333333333333333
720575940621218694,,78.56666666666666
720575940621277445,,0.16666666666666666
720575940621325034,,0.03333333333333333
720575940621347254,,0.2
720575940621375231,IR94e_L_4,146.13333333333333
720575940621457690,,0.4
720575940621467212,,0.03333333333333333
720575940621468404,,0.13333333333333333
720575940621503220,,0.06666666666666667
720575940621504794,,0.06666666666666667
720575940621507549,,0.1
720575940621519130,,0.06666666666666667
720575940621589887,,0.8
720575940621646668,,0.23333333333333334
720575940621768180,,0.16666666666666666
720575940621814049,,0.13333333333333333
720575940621833054,,0.36666666666666664
720575940621905185,,0.6333333333333333
720575940621921285,,0.4
720575940621953285,,96.06666666666666
720575940622018217,,0.13333333333333333
720575940622027222,,0.13333333333333333
720575940622045917,,0.23333333333333334
720575940622147873,,0.13333333333333333
720575940622201046,,0.13333333333333333
720575940622203350,,0.36666666666666664
720575940622241160,,0.06666666666666667
720575940622353705,,0.03333333333333333
720575940622399190,,0.26666666666666666
720575940622446085,,0.2
720575940622446341,,0.1
720575940622515165,,0.13333333333333333
720575940622552675,,0.2
720575940622651869,,0.03333333333333333
720575940622770410,,0.2
720575940622855629,,0.03333333333333333
720575940622858534,,0.13333333333333333
720575940622910989,,0.2
720575940622971283,,0.2
720575940622998627,,0.03333333333333333
720575940622999688,,0.03333333333333333
720575940623019544,,0.03333333333333333
720575940623067389,,0.5
720575940623067686,,0.6666666666666666
720575940623072013,,0.13333333333333333
720575940623088309,,0.2
720575940623182847,,0.03333333333333333
720575940623199684,,0.2
720575940623201833,,0.16666666666666666
720575940623322921,,0.6
720575940623338281,,0.03333333333333333
720575940623356651,,0.1
720575940623385894,,0.1
720575940623387786,,0.8666666666666667
720575940623453959,,0.13333333333333333
720575940623478115,,0.16666666666666666
720575940623525770,,0.16666666666666666
720575940623614442,,0.06666666666666667
720575940623637226,,0.1
720575940623650823,,0.23333333333333334
720575940623703757,,0.23333333333333334
720575940623764007,,0.13333333333333333
720575940623847728,,0.26666666666666666
720575940623860202,,0.2
720575940623862015,,1.0333333333333334
720575940623886008,,0.5333333333333333
720575940623992317,,0.03333333333333333
720575940624058516,,0.16666666666666666
720575940624079544,IR94e_L_5,148.5
720575940624093693,,0.03333333333333333
720575940624100075,,0.16666666666666666
720575940624163303,,0.1
720575940624230122,,0.23333333333333334
720575940624234254,,51.93333333333333
720575940624338068,,0.36666666666666664
720575940624426940,,0.4666666666666667
720575940624430060,,0.1
720575940624470763,,0.13333333333333333
720575940624486899,,0.06666666666666667
720575940624534972,,0.16666666666666666
720575940624544748,,0.2
720575940624681520,,0.36666666666666664
720575940624742158,,0.6333333333333333
720575940624816115,,0.03333333333333333
720575940624915435,,0.2
720575940624928956,,0.13333333333333333
720575940624982823,,0.13333333333333333
720575940624986919,,0.03333333333333333
720575940625032171,,0.23333333333333334
720575940625054906,,0.1
720575940625118096,,0.2
720575940625203277,,0.5333333333333333
720575940625212965,,0.06666666666666667
720575940625419495,,0.26666666666666666
720575940625479426,,0.13333333333333333
720575940625498512,,0.03333333333333333
720575940625502666,,0.03333333333333333
720575940625559908,,0.23333333333333334
720575940625567674,,0.03333333333333333
720575940625609264,,0.6333333333333333
720575940625649214,,0.13333333333333333
720575940625766842,,0.03333333333333333
720575940625768394,,0.13333333333333333
720575940625779075,,0.8666666666666667
720575940625814884,,0.3
720575940625878160,,0.13333333333333333
720575940625893507,,0.13333333333333333
720575940625926693,,0.23333333333333334
720575940625990974,,0.13333333333333333
720575940626003130,,0.26666666666666666
720575940626010042,,0.3333333333333333
720575940626016017,IR94e_L_6,150.1
720575940626024323,,0.3
720575940626034777,,0.16666666666666666
720575940626056510,,0.7333333333333333
720575940626115134,,0.06666666666666667
720575940626128386,,0.06666666666666667
720575940626159306,,0.13333333333333333
720575940626199429,,0.06666666666666667
720575940626289021,,0.06666666666666667
720575940626323486,,0.1
720575940626363529,,0.13333333333333333
720575940626425682,,0.2
720575940626524056,,0.23333333333333334
720575940626650890,,0.36666666666666664
720575940626653309,,0.13333333333333333
720575940626654041,,0.1
720575940626693130,,0.03333333333333333
720575940626703497,,0.3333333333333333
720575940626705937,,0.13333333333333333
720575940626717573,,0.1
720575940626730883,,0.23333333333333334
720575940626778008,,0.3333333333333333
720575940626979965,,0.5
720575940627050782,,0.03333333333333333
720575940627096957,,0.03333333333333333
720575940627100584,,0.26666666666666666
720575940627109202,,0.03333333333333333
720575940627204362,,0.16666666666666666
720575940627312104,,0.13333333333333333
720575940627321674,,0.26666666666666666
720575940627361157,,0.1
720575940627368723,,0.26666666666666666
720575940627374598,,0.2
720575940627605779,,0.1
720575940627619057,,0.13333333333333333
720575940627635441,,0.13333333333333333
720575940627673585,,0.03333333333333333
720575940627692565,,0.36666666666666664
720575940627706645,,0.6
720575940627731206,,0.2
720575940627820806,,0.13333333333333333
720575940627849515,,0.36666666666666664
720575940627946512,,0.06666666666666667
720575940627949626,,0.13333333333333333
720575940627980955,,0.23333333333333334
720575940628050950,,0.16666666666666666
720575940628118159,,0.26666666666666666
720575940628198503,IR94e_L_7,144.6
720575940628210887,,0.1
720575940628290307,,0.16666666666666666
720575940628342171,,0.43333333333333335
720575940628349456,,0.3
720575940628353018,,0.03333333333333333
720575940628356102,,0.1
720575940628455942,,1.0333333333333334
720575940628510480,,0.03333333333333333
720575940628529155,,0.03333333333333333
720575940628602471,,0.16666666666666666
720575940628682283,,0.2
720575940628683063,,12.733333333333333
720575940628694019,,0.43333333333333335
720575940628695043,,0.9666666666666667
720575940628695056,,0.3
720575940628697538,,0.16666666666666666
720575940628910956,,0.3
720575940628958979,,0.23333333333333334
720575940628988542,,0.03333333333333333
720575940629050234,,0.26666666666666666
720575940629095323,,0.03333333333333333
720575940629139834,,0.03333333333333333
720575940629225463,,0.3
720575940629327659,,0.2
720575940629377132,,0.9666666666666667
720575940629393207,,0.9666666666666667
720575940629461442,,0.16666666666666666
720575940629489260,,0.6
720575940629502251,,0.16666666666666666
720575940629508599,,0.13333333333333333
720575940629512314,,0.3333333333333333
720575940629560770,,0.4
720575940629592143,,0.03333333333333333
720575940629667639,,1.0333333333333334
720575940629701881,,0.03333333333333333
720575940629702905,,0.13333333333333333
720575940629763575,,0.16666666666666666
720575940629766266,,0.06666666666666667
720575940629766615,,0.1
720575940629783852,,0.23333333333333334
720575940629786624,,0.03333333333333333
720575940629812346,,0.06666666666666667
720575940629830700,,0.16666666666666666
720575940629908540,,0.06666666666666667
720575940629909751,,0.03333333333333333
720575940629910636,,0.2
720575940629911503,,0.4666666666666667
720575940629963068,,0.16666666666666666
720575940629969111,,0.1
720575940630020345,,0.4
720575940630040438,,0.1
720575940630085583,,0.03333333333333333
720575940630135084,,0.23333333333333334
720575940630190295,,0.16666666666666666
720575940630190411,,0.13333333333333333
720575940630291767,,0.13333333333333333
720575940630294138,,0.03333333333333333
720575940630354169,,0.06666666666666667
720575940630523407,,0.16666666666666666
720575940630539535,,0.5333333333333333
720575940630552591,,0.3
720575940630600775,,0.13333333333333333
720575940630622250,,0.06666666666666667
720575940630758418,,0.1
720575940630765253,,0.1
720575940630797624,,0.06666666666666667
720575940630810695,,0.16666666666666666
720575940630930383,,0.03333333333333333
720575940630931999,,0.13333333333333333
720575940630939855,,0.6666666666666666
720575940630968680,,0.4666666666666667
720575940631058280,,0.4
720575940631082124,IR94e_L_8,148.66666666666666
720575940631092943,,146.43333333333334
720575940631097462,,0.5
720575940631107139,,0.06666666666666667
720575940631147335,,0.06666666666666667
720575940631182354,,0.1
720575940631267409,,0.6666666666666666
720575940631283267,,0.13333333333333333
720575940631349096,,0.1
720575940631448874,,3.433333333333333
720575940631517251,,0.06666666666666667
720575940631561676,,0.43333333333333335
720575940631575327,,0.6333333333333333
720575940631670865,,0.03333333333333333
720575940631673484,,0.16666666666666666
720575940631705130,,0.16666666666666666
720575940631715896,,0.03333333333333333
720575940631721785,,0.03333333333333333
720575940631828307,,0.06666666666666667
720575940631865228,,0.3333333333333333
720575940631937042,,0.06666666666666667
720575940631989841,,0.03333333333333333
720575940631997101,,0.16666666666666666
720575940632042148,,0.4666666666666667
720575940632059193,,0.23333333333333334
720575940632118343,,0.16666666666666666
720575940632159519,,0.06666666666666667
720575940632212039,,0.26666666666666666
720575940632307025,,0.13333333333333333
720575940632542253,,0.03333333333333333
720575940632722515,,0.13333333333333333
720575940632732845,,0.1
720575940632804435,,0.43333333333333335
720575940632962786,,0.1
720575940633062335,,0.3
720575940633116256,,0.13333333333333333
720575940633156377,,0.5333333333333333
720575940633270497,,0.26666666666666666
720575940633308371,,0.03333333333333333
720575940633434208,,1.0
720575940633735063,,0.03333333333333333
720575940633766370,,0.06666666666666667
720575940634090777,,1.7333333333333334
720575940634113687,,0.2
720575940634172267,,0.36666666666666664
720575940634274458,,0.13333333333333333
720575940634428058,,0.13333333333333333
720575940634459290,,0.1
720575940634480820,,0.2
720575940634493335,,0.03333333333333333
720575940634752666,,0.03333333333333333
720575940634790648,,0.03333333333333333
720575940634804634,,0.26666666666666666
720575940634928023,,0.8333333333333334
720575940635146848,,0.26666666666666666
720575940635211115,,0.13333333333333333
720575940635211768,,0.03333333333333333
720575940635249332,,0.1
720575940635397556,,0.5
720575940635404724,,0.26666666666666666
720575940635492276,,0.1
720575940635517876,,0.1
720575940635529464,,0.03333333333333333
720575940635540671,,0.7
720575940635642725,,0.1
720575940635771316,,0.13333333333333333
720575940635776101,,0.03333333333333333
720575940635802223,,0.16666666666666666
720575940635932590,,0.3
720575940635970190,,0.03333333333333333
720575940636143608,,0.1
720575940636488805,,0.13333333333333333
720575940636582110,,0.03333333333333333
720575940636654703,,0.13333333333333333
720575940636963806,,0.7666666666666667
720575940637073385,,0.03333333333333333
720575940637106032,,0.03333333333333333
720575940637210334,,0.1
720575940637347556,,0.1
720575940637607646,,0.03333333333333333
720575940637635305,,0.03333333333333333
720575940637711686,,0.16666666666666666
720575940637956698,,35.43333333333333
720575940638088262,,0.13333333333333333
720575940638204132,,0.3333333333333333
720575940638218173,IR94e_L_9,149.16666666666666
720575940638379598,,0.16666666666666666
720575940638633806,,0.4666666666666667
720575940638650483,,0.16666666666666666
720575940638677411,,0.4
720575940638695331,,0.4
720575940638937688,,0.03333333333333333
720575940639028413,,0.06666666666666667
720575940639283278,,0.9
720575940639355726,,0.13333333333333333
720575940639373683,,0.5666666666666667
720575940639410291,,0.03333333333333333
720575940639425112,,0.06666666666666667
720575940639505792,,0.36666666666666664
720575940639556467,,0.2
720575940639935616,,0.9
720575940639948160,,0.03333333333333333
720575940640178640,,0.16666666666666666
720575940640942837,,0.16666666666666666
720575940640955637,,0.06666666666666667
720575940641148405,,0.06666666666666667
720575940641480949,,0.26666666666666666
720575940641560205,,0.2
720575940642142861,,0.16666666666666666
720575940642193549,,0.2
720575940642335373,,4.666666666666667
720575940642897293,,0.16666666666666666
720575940643290272,,0.1
720575940643476128,,0.8333333333333334
720575940643551392,,0.8666666666666667
720575940643701152,,0.03333333333333333
720575940643863496,,0.1
720575940643882184,,0.36666666666666664
720575940643919908,,0.06666666666666667
720575940644438551,,0.06666666666666667
720575940644758308,,0.13333333333333333
720575940644968215,,0.13333333333333333
720575940645047831,,0.23333333333333334
720575940645282158,,0.1
720575940645352814,,0.1
720575940645610787,,0.03333333333333333
720575940645676579,,0.36666666666666664
720575940645864739,,0.5333333333333333
720575940646415907,,0.06666666666666667
720575940646735156,,0.5333333333333333
720575940646952324,,0.03333333333333333
720575940647081860,,0.13333333333333333
720575940647228468,,0.3
720575940647303300,,0.03333333333333333
720575940647328900,,0.16666666666666666
720575940647380356,,0.06666666666666667
720575940647589172,,0.03333333333333333
720575940648330105,,0.06666666666666667
720575940651305718,,0.3
720575940651425782,,0.03333333333333333
720575940654925985,,0.1
720575940657580417,,0.3
720575940659709569,,0.16666666666666666
720575940659773313,,0.13333333333333333
720575940660052865,,0.03333333333333333
720575940660217985,,0.13333333333333333
720575940660229505,,0.03333333333333333
